Unnamed: 0,GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,Hours,whyplay,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Gender,Age,Work,Residence,Playstyle,GAD_T,SPIN_T,Residence_ISO3,Birthplace_ISO3
10017,1,1,0,0,1,1,0,14.0,all,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at school,Czech Republic,Multiplayer - online - with strangers,4,3.0,CZE,CZE
10018,0,0,0,0,0,0,0,15.0,having fun,0.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,19,Student at college / university,Australia,Multiplayer - online - with real life friends,0,18.0,AUS,AUS
10019,1,1,2,2,2,0,1,36.0,improving,0.0,4.0,2.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,Male,18,Student at college / university,UK,Multiplayer - online - with online acquaintances or teammates,9,22.0,GBR,GBR
10020,1,0,0,1,1,1,0,20.0,improving,1.0,2.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,27,Employed,Canada,Multiplayer - online - with real life friends,4,20.0,CAN,CAN
10021,1,0,0,0,3,0,0,20.0,having fun,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,Male,18,Student at college / university,Switzerland,Singleplayer,4,13.0,CHE,CHE
10022,1,1,1,2,0,0,0,25.0,having fun,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,USA,Multiplayer - online - with strangers,5,7.0,USA,USA
10023,1,0,2,2,0,1,1,10.0,improving,0.0,0.0,2.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,USA,Multiplayer - online - with real life friends,7,12.0,USA,USA
10024,1,0,0,0,0,0,0,10.0,having fun,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,23,Unemployed / between jobs,Venezuela,Multiplayer - online - with strangers,1,7.0,VEN,VEN
10025,0,0,0,1,1,2,0,10.0,winning,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,Male,22,Student at college / university,France,Multiplayer - online - with real life friends,4,22.0,FRA,
10026,0,3,3,0,1,2,3,80.0,improving,0.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,0.0,1.0,Male,18,Student at school,Unknown,Multiplayer - online - with real life friends,12,36.0,,USA
10027,0,2,2,3,2,0,2,22.0,improving,0.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,Male,19,Student at college / university,Germany,Multiplayer - online - with strangers,11,20.0,DEU,DEU
10028,0,0,0,1,1,1,0,18.0,having fun,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,Male,18,Employed,Australia,Multiplayer - online - with online acquaintances or teammates,3,11.0,AUS,AUS
10029,3,1,3,1,1,0,2,30.0,winning and having fun and improving and relaxing,2.0,2.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,Male,18,Student at school,Qatar,Multiplayer with friends and strangers,11,18.0,QAT,LVA
10030,0,0,0,0,0,0,0,10.0,having fun,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at school,Denmark,Multiplayer - online - with real life friends,0,10.0,DNK,DNK
10031,1,0,0,0,0,1,0,50.0,improving,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,19,Employed,Canada,Multiplayer - online - with real life friends,2,7.0,CAN,CAN
10032,0,0,0,0,0,0,0,80.0,having fun,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,Male,22,Student at college / university,Finland,all of em ?,0,16.0,FIN,FIN
10033,0,0,0,0,0,0,0,30.0,having fun,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,Male,26,Employed,Sweden,Multiplayer - online - with strangers,0,7.0,SWE,SWE
10034,1,1,1,0,0,1,2,21.0,improving,2.0,1.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,Male,20,Student at college / university,USA,Multiplayer - online - with strangers,6,39.0,USA,USA
10035,0,0,0,3,1,1,0,12.0,winning and having fun and improving,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,Male,21,Employed,USA,Multiplayer - online - with real life friends,5,28.0,USA,USA
10036,0,1,1,1,0,0,0,20.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,19,Student at college / university,USA,Multiplayer - online - with strangers,3,2.0,USA,USA
10037,1,0,1,0,0,1,1,25.0,improving,1.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,Female,21,Student at college / university,Canada,"For League - Multiplayer, Online with strangers. For WoW, Multiplayer, Online with real life friends",4,19.0,CAN,CAN
10038,0,0,0,1,0,1,0,6.0,winning,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,3.0,Male,18,Employed,Germany,Singleplayer,2,24.0,DEU,DEU
10039,1,0,1,2,0,0,2,14.0,relaxing,0.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,2.0,Male,23,Employed,USA,Multiplayer - online - with online acquaintances or teammates,6,25.0,USA,MEX
10040,1,0,0,1,1,1,0,20.0,relaxing,1.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,Male,21,Student at college / university,USA,Multiplayer - online - with strangers,4,21.0,USA,USA
10041,2,2,2,2,1,0,1,12.0,winning,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,19,Student at college / university,France,Singleplayer,10,16.0,FRA,FRA
10042,1,0,1,0,0,1,1,21.0,improving,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,20,Student at college / university,Italy,Multiplayer - online - with online acquaintances or teammates,4,8.0,ITA,ITA
10043,3,3,1,0,1,0,2,20.0,having fun,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Female,20,Unemployed / between jobs,USA,Multiplayer - online - with strangers,10,12.0,USA,USA
10044,0,0,0,0,0,0,0,20.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,21,Student at college / university,New Zealand ,Multiplayer - online - with real life friends,0,0.0,NZL,NZL
10045,1,0,0,0,0,1,1,20.0,having fun,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,Male,22,Student at college / university,USA,Multiplayer - online - with real life friends,3,9.0,USA,USA
10046,2,2,2,2,2,2,2,15.0,winning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,21,Employed,Australia,Singleplayer,14,2.0,AUS,AUS
10047,1,0,0,0,0,1,0,20.0,having fun,2.0,0.0,3.0,3.0,1.0,2.0,0.0,4.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,Male,23,Employed,Hong Kong,Multiplayer - online - with real life friends,2,31.0,HKG,HKG
10048,2,2,3,1,2,1,0,5.0,improving,2.0,1.0,4.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,Male,20,Student at college / university,Canada,Multiplayer - online - with online acquaintances or teammates,11,29.0,CAN,CAN
10049,3,3,3,3,0,3,3,40.0,improving,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,Male,21,Unemployed / between jobs,Germany,Multiplayer - online - with online acquaintances or teammates,18,13.0,DEU,DEU
10050,1,0,0,0,0,2,0,20.0,having fun,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,18,Unemployed / between jobs,USA,Multiplayer - online - with real life friends,3,11.0,USA,USA
10051,3,3,2,2,2,2,2,15.0,having fun,0.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,Female,22,Student at college / university,USA,Multiplayer - online - with online acquaintances or teammates,16,28.0,USA,USA
10052,0,1,1,1,1,0,1,24.0,having fun,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,Male,27,Employed,Denmark,Singleplayer,5,20.0,DNK,DNK
10053,0,0,0,0,0,0,0,17.0,having fun,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Male,23,Student at college / university,Germany,Multiplayer - online - with strangers,0,10.0,DEU,DEU
10055,1,1,2,2,0,2,0,20.0,winning,2.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,0.0,3.0,Male,19,Unemployed / between jobs,New Zealand ,Multiplayer - online - with real life friends,8,30.0,NZL,FJI
10056,1,0,2,1,0,0,0,20.0,improving,,,,,,,,,,,,,,,,,,Male,19,Student at college / university,Germany,Multiplayer - online - with real life friends,4,,DEU,DEU
10057,1,1,0,0,0,0,0,10.0,having fun,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,USA,Multiplayer - online - with real life friends,2,4.0,USA,USA
10058,1,0,0,0,0,0,1,25.0,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Employed,USA,Multiplayer - online - with real life friends,2,0.0,USA,USA
10059,1,1,2,1,3,1,0,21.0,improving,0.0,2.0,2.0,3.0,4.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,Male,18,Student at college / university,Canada,Multiplayer - online - with real life friends,9,34.0,CAN,CAN
10061,2,0,0,0,1,2,1,35.0,improving,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,Male,18,Student at college / university,Canada,Multiplayer - online - with real life friends,6,16.0,CAN,FRA
10062,1,0,0,1,2,0,0,14.0,having fun,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,Male,21,Student at college / university,USA,Multiplayer - online - with real life friends,4,26.0,USA,USA
10063,2,1,2,1,0,0,1,14.0,having fun,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,23,Student at college / university,USA,Multiplayer - online - with real life friends,7,7.0,USA,USA
10064,1,0,0,1,0,1,0,20.0,improving,2.0,3.0,3.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,4.0,1.0,0.0,Male,21,Unemployed / between jobs,Norway,"I play both single and multiplayer about evenly. Multiplayer offline, online with strangers, with teammates, real friends, and by myself in single player",3,43.0,NOR,NOR
10065,1,0,0,0,0,1,0,10.0,improving,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,23,Student at college / university,Brazil,Multiplayer - online - with online acquaintances or teammates,2,10.0,BRA,BRA
10066,1,0,0,0,1,2,1,7.0,having fun,1.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,Male,22,Employed,Poland,Singleplayer,5,20.0,POL,POL
10067,1,1,0,1,0,0,2,40.0,improving,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,Male,18,Student at school,Slovenia,Multiplayer - online - with strangers,5,42.0,SVN,SVN
10068,1,1,1,1,0,3,1,20.0,improving,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,Other,26,Student at college / university,Finland,Multiplayer - online - with strangers,8,26.0,FIN,FIN
10069,1,0,1,1,0,1,0,10.0,having fun,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,Male,26,Employed,Canada,Multiplayer - online - with real life friends,4,37.0,CAN,CAN
10070,1,0,1,0,0,0,0,21.0,having fun,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,Male,21,Student at school,Germany,Multiplayer - online - with online acquaintances or teammates,2,14.0,DEU,DEU
10071,1,1,1,1,0,1,0,18.0,winning,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,19,Student at college / university,USA,Multiplayer - online - with real life friends,5,14.0,USA,USA
10072,1,1,1,1,1,1,1,15.0,playing with others,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,20,Student at college / university,USA,Multiplayer - online - with real life friends,7,23.0,USA,USA
10073,0,0,0,0,0,0,0,40.0,having fun,1.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at college / university,UK,Singleplayer,0,19.0,GBR,AUS
10074,3,3,3,3,1,2,0,16.0,having fun,1.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,Male,18,Student at school,USA,Multiplayer - online - with real life friends,15,45.0,USA,USA
10075,1,0,0,1,1,0,0,15.0,having fun,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,Male,22,Student at college / university,USA,Multiplayer - online - with online acquaintances or teammates,3,17.0,USA,USA
10076,0,1,1,0,0,1,1,35.0,having fun,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,Male,19,Student at college / university,Canada,Singleplayer,4,20.0,CAN,CAN
10077,0,0,1,0,0,2,1,35.0,improving,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,19,Student at college / university,Costa Rica,Multiplayer - online - with strangers,4,12.0,CRI,CRI
10078,0,0,0,0,0,0,0,10.0,winning,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,Male,19,Student at college / university,USA,Multiplayer - online - with strangers,0,12.0,USA,USA
10079,2,1,2,0,1,2,1,25.0,having fun,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,Male,21,Student at college / university,Germany,Singleplayer,9,39.0,DEU,DEU
10080,0,0,0,0,0,0,0,40.0,improving,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,20,Student at college / university,Canada,Multiplayer - online - with strangers,0,15.0,CAN,CAN
10081,0,0,0,0,0,1,1,10.0,having fun,2.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,Male,19,Student at college / university,Portugal,Multiplayer - online - with strangers,2,35.0,PRT,PRT
10082,2,0,1,1,2,1,0,25.0,winning,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,Male,20,Student at college / university,Canada,Multiplayer - online - with strangers,7,15.0,CAN,CAN
10083,0,0,0,0,0,0,0,40.0,winning,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,18,Student at college / university,USA,Multiplayer - online - with strangers,0,12.0,USA,USA
10085,0,0,0,0,0,1,0,15.0,having fun,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,3.0,2.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,Male,19,Unemployed / between jobs,Norway,Multiplayer - online - with real life friends,1,25.0,NOR,NOR
10086,0,0,0,0,0,1,0,20.0,having fun,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,Brazil,Multiplayer - online - with real life friends,1,11.0,BRA,BRA
10087,0,1,0,1,0,1,0,15.0,winning,1.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,Male,21,Student at college / university,Germany,Multiplayer - online - with strangers,3,56.0,DEU,DEU
10088,1,0,0,0,0,1,0,20.0,having fun,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,Canada,Multiplayer - online - with real life friends,2,5.0,CAN,CAN
10089,0,0,0,0,0,1,0,30.0,improving,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,USA,Multiplayer - online - with strangers,1,4.0,USA,KOR
10090,0,0,1,0,0,0,0,10.0,having fun,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,24,Employed,UK,Multiplayer - online - with real life friends,1,14.0,GBR,
10091,0,0,0,1,0,0,0,20.0,winning,0.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,20,Unemployed / between jobs,USA,Multiplayer - online - with real life friends,1,17.0,USA,USA
10092,1,1,2,1,0,2,0,4.0,having fun,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,Male,18,Student at school,Austria,Multiplayer - online - with real life friends,7,11.0,AUT,AUT
10094,2,2,2,2,2,2,2,8.0,relaxing,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,21,Employed,Netherlands,Multiplayer - online - with strangers,14,16.0,NLD,NLD
10095,1,1,2,2,2,2,2,10.0,improving,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,4.0,Male,20,Employed,USA,Multiplayer - online - with online acquaintances or teammates,12,,USA,USA
10096,2,0,2,2,0,2,1,25.0,winning,3.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,Male,19,Student at college / university,Germany,Multiplayer - online - with real life friends,9,30.0,DEU,DEU
10097,2,1,2,1,0,1,1,28.0,having fun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,24,Student at college / university,Germany,Multiplayer - online - with real life friends,8,6.0,DEU,DEU
10098,1,0,0,0,0,1,0,25.0,improving,0.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,23,Employed,USA,Multiplayer - online - with real life friends,2,13.0,USA,USA
10099,1,0,1,0,0,0,0,25.0,having fun,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,Male,24,Employed,USA,Multiplayer - online - with strangers,2,21.0,USA,USA
10100,0,0,0,1,0,0,0,16.0,improving,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,Male,21,Student at college / university,UK,Multiplayer - online - with real life friends,1,13.0,GBR,DEU
10101,1,1,1,0,0,0,0,25.0,improving,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Unemployed / between jobs,USA,Multiplayer - online - with strangers,3,5.0,USA,USA
10102,3,3,2,1,1,1,0,12.0,improving,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Male,20,Unemployed / between jobs,Sweden,Multiplayer - online - with real life friends,11,8.0,SWE,DEU
10103,1,0,1,0,0,0,1,30.0,having fun,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,Male,25,Employed,USA,Multiplayer - online - with real life friends,3,22.0,USA,USA
10104,1,0,0,0,0,2,0,20.0,improving,2.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,1.0,Male,19,Student at school,Portugal,Multiplayer - online - with real life friends,3,26.0,PRT,PRT
10105,0,0,0,1,0,0,0,18.0,having fun,,,,,,,,,,,,,,,,,,Male,18,,Norway,with irl friends and strangers,1,,NOR,NOR
10106,1,0,1,2,1,0,0,8.0,relaxing,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Male,25,Student at college / university,USA,Singleplayer,5,16.0,USA,USA
10108,1,0,1,0,0,1,1,15.0,improving,1.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,Male,23,Employed,Brazil,Multiplayer - online - with online acquaintances or teammates,4,22.0,BRA,BRA
10109,3,3,0,0,3,3,0,50.0,winning,1.0,0.0,2.0,4.0,3.0,1.0,4.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,Male,18,Student at college / university,UK,Multiplayer - online - with real life friends,12,29.0,GBR,GBR
10110,1,1,1,0,2,0,0,10.0,relaxing,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,Male,19,Student at college / university,Sweden,Multiplayer - online - with real life friends,5,39.0,SWE,SWE
10111,0,0,0,0,0,0,0,20.0,having fun,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,26,Student at college / university,Germany,Multiplayer - online - with real life friends,0,6.0,DEU,RUS
10112,1,0,1,1,0,1,0,35.0,having fun,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,Male,23,Employed,Denmark,Multiplayer - online - with strangers,4,13.0,DNK,DNK
10113,0,0,0,0,0,0,0,15.0,winning,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Male,18,Student at school,Netherlands,Singleplayer,0,10.0,NLD,NLD
10114,1,1,0,1,0,2,0,50.0,having fun,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Male,22,Student at college / university,Lithuania,Multiplayer - online - with real life friends,5,12.0,LTU,LTU
10115,3,2,2,2,3,2,3,16.0,winning,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,Male,18,Student at school,USA,Multiplayer - online - with real life friends,17,12.0,USA,USA
10116,1,0,0,0,0,0,0,14.0,having fun,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Male,28,Employed,USA,Multiplayer - online - with strangers,1,4.0,USA,USA
10117,0,0,0,0,0,0,0,28.0,improving,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,Male,21,Employed,USA,Multiplayer - online - with real life friends,0,16.0,USA,USA
10118,0,0,0,1,0,1,0,50.0,improving,0.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,Male,18,Student at school,Sweden,Multiplayer - online - with strangers,2,20.0,SWE,FRA
10120,0,0,1,2,0,0,1,18.0,improving,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,Male,18,Student at college / university,Venezuela,Multiplayer - online - with real life friends,4,17.0,VEN,VEN
10121,1,1,1,1,0,0,0,10.0,having fun,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,23,Employed,Netherlands,Multiplayer - online - with real life friends,4,4.0,NLD,NLD
10122,0,1,3,1,1,0,1,20.0,winning and having fun and improving and relaxing,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,0.0,2.0,2.0,1.0,3.0,Male,20,Unemployed / between jobs,Denmark,Multiplayer - online - with online acquaintances or teammates,7,26.0,DNK,DNK
10123,0,0,0,0,0,0,0,40.0,improving,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,23,Unemployed / between jobs,Poland,Multiplayer - online - with strangers,0,18.0,POL,POL
